Time	source	RPM	VSS	Gear	STR	TPS	CLT1	CLT2	OilTemp	MAP	MAT	FuelPres	OilPres	AFR	BatV	AccelZ	AccelX	AccelY	FR_Shock	FL_Shock	RR_Shock	RL_Shock	expectVss
s																							
1762640265216.000	10000000	9444.000	17.000	2.000	-36.000	42.800	180.400	178.400	179.900	65.800	117.400	42.000	20.000	14.100	13.000	1.148	-1.312	-0.625	29.562	40.218	15.780	30.468	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-36.000	42.800	180.400	178.400	179.900	65.800	117.400	42.000	20.000	14.100	13.000	1.148	-1.312	-0.625	29.475	40.181	15.817	30.455	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-36.000	39.500	180.400	178.400	179.900	65.800	117.400	42.000	20.000	14.100	13.000	1.148	-1.312	-0.625	29.488	40.181	15.718	30.567	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-36.000	39.500	180.400	178.400	179.900	65.800	117.400	42.000	20.000	14.100	13.000	1.148	-1.312	-0.625	29.339	40.181	15.780	30.678	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-36.000	39.500	180.400	178.400	179.900	65.800	117.400	42.000	20.000	14.100	13.000	1.148	-1.312	-0.625	29.364	40.231	15.680	30.219	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-36.000	39.500	180.400	178.400	179.900	65.800	117.400	42.000	20.000	14.100	13.000	1.148	-1.312	-0.625	29.339	40.169	15.519	30.741	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-36.000	39.500	180.400	178.400	179.900	65.800	117.400	42.000	20.000	14.100	13.000	1.148	-1.312	-0.625	29.364	40.131	15.730	30.852	26.233
1762640003072.000	10000000	9444.000	17.000	2.000	-36.000	39.500	180.400	178.400	179.900	65.800	117.400	42.000	20.000	14.100	13.000	1.148	-1.312	-0.625	29.339	40.169	15.817	30.914	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-36.000	39.500	180.400	178.400	179.900	65.800	117.400	42.000	20.000	14.100	13.000	1.148	-1.312	-0.625	29.376	39.883	16.065	31.075	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-36.000	39.500	180.400	178.400	179.900	65.800	117.400	42.000	20.000	14.100	13.000	0.778	-1.008	-0.253	29.450	40.169	15.804	31.200	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-36.000	36.400	180.400	178.400	179.900	65.800	117.400	42.000	20.000	14.100	13.000	0.778	-1.008	-0.253	29.264	40.082	18.509	31.907	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-36.000	36.400	180.400	178.400	180.600	65.800	117.400	43.300	19.900	13.600	13.000	0.778	-1.008	-0.253	29.165	40.082	18.596	31.931	26.233
1762640003072.000	10000000	9444.000	17.000	2.000	-36.000	36.400	180.400	178.400	180.600	65.800	117.400	43.300	19.900	13.600	13.000	2.053	-2.366	0.417	28.942	40.020	18.596	31.857	26.233
1762640003072.000	10000000	9444.000	17.000	2.000	-36.000	36.400	180.400	178.400	180.600	65.800	117.400	43.300	19.900	13.600	13.000	2.053	-2.366	0.417	28.545	39.896	18.620	31.907	26.233
1762640265216.000	10000000	9444.000	17.000	2.000	-36.000	36.400	180.400	178.400	180.600	65.800	117.400	43.300	19.900	13.600	13.000	2.053	-2.366	0.417	28.867	39.573	18.670	31.969	26.233
