Time	source	RPM	VSS	Gear	STR	TPS	CLT1	CLT2	OilTemp	MAP	MAT	FuelPres	OilPres	AFR	BatV	AccelZ	AccelX	AccelY	FR_Shock	FL_Shock	RR_Shock	RL_Shock	expectVss
s																							
1762640396288.000	10000000	9748.000	17.600	2.000	-34.200	49.700	185.600	182.600	174.900	71.500	115.200	45.000	16.700	14.800	12.800	1.479	-0.261	1.085	28.197	40.603	17.566	34.202	27.078
1762640396288.000	10000000	9733.000	17.600	2.000	-34.200	49.700	185.600	182.600	174.900	70.900	115.200	45.000	16.700	14.800	12.800	1.479	-0.261	1.085	28.222	40.628	17.665	34.264	27.036
1762640396288.000	10000000	9733.000	17.600	2.000	-31.100	49.700	185.600	182.600	174.900	70.900	115.200	45.000	16.700	14.800	12.800	1.479	-0.261	1.085	28.123	40.541	17.628	34.239	27.036
1762640396288.000	10000000	9733.000	17.600	2.000	-31.100	49.700	185.600	182.600	174.900	70.900	115.200	45.000	16.700	14.800	12.800	0.045	-1.879	-0.027	27.999	40.454	17.777	34.264	27.036
1762640396288.000	10000000	9733.000	17.600	2.000	-31.100	49.700	185.600	182.600	174.900	70.900	115.200	45.000	16.700	14.800	12.800	0.045	-1.879	-0.027	27.887	40.553	17.764	34.326	27.036
1762640396288.000	10000000	9760.000	17.600	2.000	-31.100	48.600	185.600	182.600	174.900	70.500	115.200	45.000	16.700	14.800	12.800	0.045	-1.879	-0.027	27.738	40.541	17.764	34.276	27.111
1762640396288.000	10000000	9760.000	17.600	2.000	-29.300	48.600	185.600	182.600	174.900	70.500	115.200	45.000	16.700	14.800	12.800	0.045	-1.879	-0.027	27.552	40.454	17.789	34.338	27.111
1762640396288.000	10000000	9760.000	17.600	2.000	-29.300	48.600	185.600	182.600	174.900	70.500	115.200	45.000	16.700	14.800	12.800	0.045	-1.879	-0.027	27.490	40.404	17.814	34.462	27.111
1762640396288.000	10000000	9760.000	17.600	2.000	-29.300	48.600	185.600	182.600	174.900	70.500	115.200	45.000	16.700	14.800	12.800	0.045	-1.879	-0.027	27.503	40.379	17.802	34.450	27.111
1762640396288.000	10000000	9782.000	17.600	2.000	-29.300	48.600	185.600	182.600	174.900	70.500	115.200	45.000	16.700	14.800	12.800	0.045	-1.879	-0.027	27.478	39.461	17.752	34.202	27.172
1762640396288.000	10000000	9801.000	17.600	2.000	-29.300	48.600	185.600	182.600	174.900	70.200	115.200	45.000	16.700	14.800	12.800	0.045	-1.879	-0.027	27.354	39.573	17.554	33.978	27.225
1762640003072.000	10000000	9801.000	17.600	2.000	-29.300	48.600	185.600	182.600	174.900	70.200	115.200	45.000	16.700	14.800	12.800	0.045	-1.879	-0.027	27.391	39.586	17.368	33.904	27.225
1762640396288.000	10000000	9801.000	17.600	2.000	-29.300	48.600	185.600	182.600	174.900	70.200	115.200	45.000	16.700	14.800	12.800	0.045	-1.879	-0.027	25.890	39.548	17.157	33.730	27.225
